date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/2/2026,Wednesday,CAN,arrival,17:55,FM9313,Shanghai Airlines,Duration: 2h 25m,15:30 - 17:55,"734 miles, 1181 km",Boeing 737-200 Mixed Configuration,75,MU 8418,,Meal (none specific),260218_FM9313_15301755,text,True,2026-02-15T08:58:43.357696
18/2/2026,Wednesday,CAN,arrival,18:00,CA1795,Air China,Duration: 2h 35m,15:25 - 18:00,"648 miles, 1043 km",Airbus A320,158,SC 5515 /ZH 1795,,Meal (none specific),260218_CA1795_15251800,text,True,2026-02-15T08:58:43.615537
18/2/2026,Wednesday,CAN,arrival,18:00,CZ8100,China Southern,Duration: 3h 5m,13:55 - 18:00,"1066 miles, 1715 km",Airbus A321neo,198,3U 7070,,Meal (none specific),260218_CZ8100_13551800,text,True,2026-02-15T08:58:43.878753
18/2/2026,Wednesday,CAN,arrival,18:00,CZ338,China Southern,Duration: 4h 10m,14:50 - 18:00,"1252 miles, 2014 km",Airbus A321neo,198,3U 7032,,Meal (none specific),260218_CZ338_14501800,text,True,2026-02-15T08:58:48.902863
18/2/2026,Wednesday,CAN,arrival,18:00,CZ304,China Southern,Duration: 12h 0m,22:00 - 18:00,"5933 miles, 9546 km",Boeing 787-9,288,,,Meal (none specific),260218_CZ304_22001800,text,True,2026-02-15T08:58:49.157427
18/2/2026,Wednesday,CAN,arrival,18:05,AQ1056,9 Air,Duration: 2h 40m,15:25 - 18:05,"713 miles, 1147 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1056_15251805,text,True,2026-02-15T08:58:54.024105
18/2/2026,Wednesday,CAN,arrival,18:05,CZ3870,China Southern,Duration: 2h 30m,15:35 - 18:05,"648 miles, 1043 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3870_15351805,text,True,2026-02-15T08:58:54.339267
18/2/2026,Wednesday,CAN,arrival,18:10,CZ5016,China Southern,Duration: 3h 20m,12:50 - 18:10,"1456 miles, 2343 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ5016_12501810,text,True,2026-02-15T08:58:54.599845
18/2/2026,Wednesday,CAN,arrival,18:15,AQ1116,9 Air,Duration: 2h 15m,16:00 - 18:15,"728 miles, 1171 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1116_16001815,text,True,2026-02-15T08:58:59.392465
18/2/2026,Wednesday,CAN,arrival,18:15,CZ3874,China Southern,Duration: 2h 25m,15:50 - 18:15,"638 miles, 1027 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ3874_15501815,text,True,2026-02-15T08:58:59.672439
18/2/2026,Wednesday,CAN,arrival,18:15,CZ3448,China Southern,Duration: 2h 10m,16:05 - 18:15,"667 miles, 1073 km",Boeing 737MAX 8 Passenger,175,QF 3626,,Meal (none specific),260218_CZ3448_16051815,text,True,2026-02-15T08:59:00.042166
18/2/2026,Wednesday,CAN,arrival,18:15,CZ350,China Southern,Duration: 4h 15m,14:00 - 18:15,"1632 miles, 2626 km",Boeing 787-9,288,MH 4480,,Meal (none specific),260218_CZ350_14001815,text,True,2026-02-15T08:59:00.321003
18/2/2026,Wednesday,CAN,arrival,18:15,CZ3880,China Southern,Duration: 1h 45m,16:30 - 18:15,"316 miles, 508 km",Airbus A320neo,166,QF 3623,,Meal (none specific),260218_CZ3880_16301815,text,True,2026-02-15T08:59:00.608482
18/2/2026,Wednesday,CAN,arrival,18:20,3U8735,Sichuan Airlines,Duration: 2h 20m,16:00 - 18:20,"763 miles, 1228 km",Airbus A330,290,CZ 9129 /EU 7333 /HO 5816 /MF 5553 /MU 3467,,Meal (none specific),260218_3U8735_16001820,text,True,2026-02-15T08:59:00.872453
18/2/2026,Wednesday,CAN,arrival,18:20,CA1301,Air China,Duration: 3h 20m,15:00 - 18:20,"1175 miles, 1891 km",Airbus A330,288,LH 7062 /ZH 1301,,Meal (none specific),260218_CA1301_15001820,text,True,2026-02-15T08:59:01.109071
18/2/2026,Wednesday,CAN,arrival,18:20,MU6311,China Eastern,Duration: 3h 25m,14:55 - 18:20,"1134 miles, 1825 km",Airbus A321,177,,,Meal (none specific),260218_MU6311_14551820,text,True,2026-02-15T08:59:01.385635
18/2/2026,Wednesday,CAN,arrival,18:25,CZ8316,China Southern,Duration: 1h 40m,15:45 - 18:25,"504 miles, 811 km",Airbus A320neo,166,3U 7086 /VN 3526,,Meal (none specific),260218_CZ8316_15451825,text,True,2026-02-15T08:59:01.648344
18/2/2026,Wednesday,CAN,arrival,18:25,CZ3386,China Southern,Duration: 2h 25m,16:00 - 18:25,"681 miles, 1096 km",Airbus A320,158,,,Meal (none specific),260218_CZ3386_16001825,text,True,2026-02-15T08:59:01.879066
18/2/2026,Wednesday,CAN,arrival,18:25,CZ3540,China Southern,Duration: 2h 35m,15:50 - 18:25,"734 miles, 1181 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ3540_15501825,text,True,2026-02-15T08:59:02.133112
18/2/2026,Wednesday,CAN,arrival,18:25,CZ8671,China Southern,Duration: 1h 55m,16:30 - 18:25,"516 miles, 830 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ8671_16301825,text,True,2026-02-15T08:59:07.066582
18/2/2026,Wednesday,CAN,arrival,18:25,CZ8778,China Southern,Duration: 3h 40m,14:45 - 18:25,"1085 miles, 1746 km",Airbus A320,158,,,Meal (none specific),260218_CZ8778_14451825,text,True,2026-02-15T08:59:07.325983
18/2/2026,Wednesday,CAN,arrival,18:25,HU7857,Hainan Airlines,Duration: 2h 55m,15:30 - 18:25,"815 miles, 1311 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7857_15301825,text,True,2026-02-15T08:59:07.605765
18/2/2026,Wednesday,CAN,arrival,18:30,CA4355,Air China,Duration: 2h 15m,16:15 - 18:30,"643 miles, 1035 km",Airbus A321,180,ZH 4451,,Meal (none specific),260218_CA4355_16151830,text,True,2026-02-15T08:59:07.885240
18/2/2026,Wednesday,CAN,arrival,18:30,CZ5746,China Southern,Duration: 2h 30m,16:00 - 18:30,"792 miles, 1274 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ5746_16001830,text,True,2026-02-15T08:59:08.131161
18/2/2026,Wednesday,CAN,arrival,18:30,CZ3607,China Southern,Duration: 3h 55m,14:35 - 18:30,"1186 miles, 1908 km",Airbus A320,158,,,Meal (none specific),260218_CZ3607_14351830,text,True,2026-02-15T08:59:08.375534
18/2/2026,Wednesday,CAN,arrival,18:30,CZ3822,China Southern,Duration: 2h 30m,16:00 - 18:30,"673 miles, 1083 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3822_16001830,text,True,2026-02-15T08:59:08.607053
18/2/2026,Wednesday,CAN,arrival,18:35,CA2803,Air China,Duration: 3h 20m,15:15 - 18:35,"1119 miles, 1800 km",Boeing 737-800 Passenger,167,ZH 4177,,Meal (none specific),260218_CA2803_15151835,text,True,2026-02-15T08:59:08.872654
18/2/2026,Wednesday,CAN,arrival,18:40,CZ5492,China Southern,Duration: 1h 40m,17:00 - 18:40,"434 miles, 698 km",Boeing 777-300ER,361,,,Meal (none specific),260218_CZ5492_17001840,text,True,2026-02-15T08:59:09.137448
18/2/2026,Wednesday,CAN,arrival,18:40,CZ3800,China Southern,Duration: 3h 35m,15:05 - 18:40,"990 miles, 1593 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3800_15051840,text,True,2026-02-15T08:59:09.402871
18/2/2026,Wednesday,CAN,arrival,18:40,MU2305,China Eastern,Duration: 3h 5m,15:35 - 18:40,"1080 miles, 1738 km",Airbus A320,158,MF 3132 /SV 6997,,Meal (none specific),260218_MU2305_15351840,text,True,2026-02-15T08:59:09.636530
18/2/2026,Wednesday,CAN,arrival,18:40,SC1171,Shandong Airlines,Duration: 2h 50m,15:50 - 18:40,"964 miles, 1551 km",Boeing 737-800 Passenger,167,ZH 2517 /G5 8313 /CA 4613 /TV 3017,,Meal (none specific),260218_SC1171_15501840,text,True,2026-02-15T08:59:09.896665
18/2/2026,Wednesday,CAN,arrival,18:45,CZ3104,China Southern,Duration: 3h 15m,15:30 - 18:45,"1134 miles, 1825 km",Airbus A320,158,,,Meal (none specific),260218_CZ3104_15301845,text,True,2026-02-15T08:59:10.167632
18/2/2026,Wednesday,CAN,arrival,18:45,HU7007,Hainan Airlines,Duration: 1h 15m,17:30 - 18:45,"302 miles, 486 km",Airbus A320neo,169,,,Meal (none specific),260218_HU7007_17301845,text,True,2026-02-15T08:59:10.412009
18/2/2026,Wednesday,CAN,arrival,18:50,CZ5834,China Southern,Duration: 5h 15m,13:35 - 18:50,"2194 miles, 3530 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ5834_13351850,text,True,2026-02-15T08:59:10.654826
18/2/2026,Wednesday,CAN,arrival,18:50,CZ3212,China Southern,Duration: 2h 50m,16:00 - 18:50,"815 miles, 1311 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3212_16001850,text,True,2026-02-15T08:59:15.446654
18/2/2026,Wednesday,CAN,arrival,18:50,CZ3885,China Southern,Duration: 2h 15m,16:35 - 18:50,"588 miles, 946 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3885_16351850,text,True,2026-02-15T08:59:15.708713
18/2/2026,Wednesday,CAN,arrival,18:50,JD5356,Capital Airlines,Duration: 3h 0m,15:50 - 18:50,"1027 miles, 1652 km",Airbus A320,169,HU 5032,,Meal (none specific),260218_JD5356_15501850,text,True,2026-02-15T08:59:16.011808
18/2/2026,Wednesday,CAN,arrival,18:50,KN5321,China United Airlines,Duration: 3h 20m,15:30 - 18:50,"1134 miles, 1825 km",Boeing 737 Passenger,178,MU 8259,,Meal (none specific),260218_KN5321_15301850,text,True,2026-02-15T08:59:16.314877
18/2/2026,Wednesday,CAN,arrival,18:55,CZ8328,China Southern,Duration: 2h 35m,15:20 - 18:55,"982 miles, 1580 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ8328_15201855,text,True,2026-02-15T08:59:16.563413
18/2/2026,Wednesday,CAN,arrival,18:55,CZ3270,China Southern,Duration: 3h 15m,15:40 - 18:55,"1117 miles, 1797 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3270_15401855,text,True,2026-02-15T08:59:16.843296
18/2/2026,Wednesday,CAN,arrival,18:55,CZ3132,China Southern,Duration: 3h 10m,15:45 - 18:55,"1027 miles, 1652 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3132_15451855,text,True,2026-02-15T08:59:17.121226
18/2/2026,Wednesday,CAN,arrival,18:55,CZ3676,China Southern,Duration: 2h 10m,16:45 - 18:55,"567 miles, 912 km",Airbus A320,158,,,Meal (none specific),260218_CZ3676_16451855,text,True,2026-02-15T08:59:17.354202
18/2/2026,Wednesday,CAN,arrival,18:55,FM9315,Shanghai Airlines,Duration: 2h 20m,16:35 - 18:55,"734 miles, 1181 km",Boeing 737-500 (winglets) Passenger,166,MU 8419,,Meal (none specific),260218_FM9315_16351855,text,True,2026-02-15T08:59:17.633994
18/2/2026,Wednesday,CAN,arrival,18:55,HU7242,Hainan Airlines,Duration: 1h 55m,17:00 - 18:55,"603 miles, 970 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7242_17001855,text,True,2026-02-15T08:59:17.866255
18/2/2026,Wednesday,CAN,arrival,18:55,HU7809,Hainan Airlines,Duration: 3h 25m,15:30 - 18:55,"1175 miles, 1891 km",Boeing 787-9,290,,,Meal (none specific),260218_HU7809_15301855,text,True,2026-02-15T08:59:18.157506
18/2/2026,Wednesday,CAN,arrival,18:55,ZH9224,Shenzhen Airlines,Duration: 2h 25m,16:30 - 18:55,"815 miles, 1311 km",Airbus A320,162,CA 3424 /SC 9294,,Meal (none specific),260218_ZH9224_16301855,text,True,2026-02-15T08:59:18.393645
18/2/2026,Wednesday,CAN,arrival,19:00,HO1867,Juneyao Airlines,Duration: 2h 30m,16:30 - 19:00,"734 miles, 1181 km",Boeing 787-9,324,3U 4579 /CA 3285 /MF 7666 /MU 3815 /CZ 225 /ZH 5216,,Meal (none specific),260218_HO1867_16301900,text,True,2026-02-15T08:59:18.654264
18/2/2026,Wednesday,CAN,arrival,19:00,KR935,Cambodia Airways,Duration: 2h 55m,15:05 - 19:00,"1003 miles, 1614 km",Airbus A319,150,,,Meal (none specific),260218_KR935_15051900,text,True,2026-02-15T08:59:18.927826
18/2/2026,Wednesday,CAN,arrival,19:00,MU5311,China Eastern,Duration: 2h 45m,16:15 - 19:00,"751 miles, 1208 km",Airbus A320neo,158,MF 3681 /SV 6919 /EY 5725 /AF 9295,,Meal (none specific),260218_MU5311_16151900,text,True,2026-02-15T08:59:19.186604
18/2/2026,Wednesday,CAN,arrival,19:05,CZ6851,China Southern,Duration: 4h 50m,14:15 - 19:05,"1596 miles, 2568 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ6851_14151905,text,True,2026-02-15T08:59:19.418069
18/2/2026,Wednesday,CAN,arrival,19:05,MU5793,China Eastern,Duration: 2h 40m,16:25 - 19:05,"939 miles, 1511 km",Boeing 737 Passenger,168,,,Meal (none specific),260218_MU5793_16251905,text,True,2026-02-15T08:59:19.672340
18/2/2026,Wednesday,CAN,arrival,19:10,CA4303,Air China,Duration: 2h 40m,16:30 - 19:10,"763 miles, 1228 km",Airbus A321neo,197,ZH 4401,,Meal (none specific),260218_CA4303_16301910,text,True,2026-02-15T08:59:19.902650
18/2/2026,Wednesday,CAN,arrival,19:10,CZ5096,China Southern,Duration: 2h 55m,15:15 - 19:10,"1066 miles, 1715 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ5096_15151910,text,True,2026-02-15T08:59:20.191495
18/2/2026,Wednesday,CAN,arrival,19:10,CZ3802,China Southern,Duration: 2h 35m,16:35 - 19:10,"648 miles, 1043 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3802_16351910,text,True,2026-02-15T08:59:20.442352
18/2/2026,Wednesday,CAN,arrival,19:10,CZ3048,China Southern,Duration: 4h 25m,14:45 - 19:10,"1632 miles, 2626 km",Boeing 737MAX 8 Passenger,175,MH 4609,,Meal (none specific),260218_CZ3048_14451910,text,True,2026-02-15T08:59:20.707666
18/2/2026,Wednesday,CAN,arrival,19:10,CZ8102,China Southern,Duration: 5h 35m,14:35 - 19:10,"1840 miles, 2961 km",Airbus A321neo,198,3U 7022,,Meal (none specific),260218_CZ8102_14351910,text,True,2026-02-15T08:59:20.985786
18/2/2026,Wednesday,CAN,arrival,19:10,JD5921,Capital Airlines,Duration: 3h 30m,15:40 - 19:10,"1134 miles, 1825 km",Airbus A321,176,,,Meal (none specific),260218_JD5921_15401910,text,True,2026-02-15T08:59:21.242482
18/2/2026,Wednesday,CAN,arrival,19:10,MU5237,China Eastern,Duration: 2h 20m,16:50 - 19:10,"679 miles, 1093 km",Airbus A320,158,MF 3629,,Meal (none specific),260218_MU5237_16501910,text,True,2026-02-15T08:59:21.472661
18/2/2026,Wednesday,CAN,arrival,19:15,CZ3426,China Southern,Duration: 2h 0m,17:15 - 19:15,"603 miles, 970 km",Airbus A321,188,,,Meal (none specific),260218_CZ3426_17151915,text,True,2026-02-15T08:59:21.720951
18/2/2026,Wednesday,CAN,arrival,19:15,CZ8250,China Southern,Duration: 2h 50m,16:25 - 19:15,"869 miles, 1398 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ8250_16251915,text,True,2026-02-15T08:59:21.969746
18/2/2026,Wednesday,CAN,arrival,19:15,MU2869,China Eastern,Duration: 2h 55m,16:20 - 19:15,"804 miles, 1294 km",Airbus A320,158,,,Meal (none specific),260218_MU2869_16201915,text,True,2026-02-15T08:59:26.757098
18/2/2026,Wednesday,CAN,arrival,19:20,CZ386,China Southern,Duration: 5h 15m,15:05 - 19:20,"1801 miles, 2898 km",Boeing 777-300ER,361,3U 7052 /JL 5031,,Meal (none specific),260218_CZ386_15051920,text,True,2026-02-15T08:59:31.662518
18/2/2026,Wednesday,CAN,arrival,19:20,HU7232,Hainan Airlines,Duration: 2h 50m,16:30 - 19:20,"751 miles, 1208 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7232_16301920,text,True,2026-02-15T08:59:32.029676
18/2/2026,Wednesday,CAN,arrival,19:20,MU6992,China Eastern,Duration: 2h 30m,16:50 - 19:20,"648 miles, 1043 km",Airbus A320,158,3U 5468 /MF 2296,,Meal (none specific),260218_MU6992_16501920,text,True,2026-02-15T08:59:32.296705
18/2/2026,Wednesday,CAN,arrival,19:25,CA1797,Air China,Duration: 2h 25m,17:00 - 19:25,"648 miles, 1043 km",Airbus A321,180,ZH 1797,,Meal (none specific),260218_CA1797_17001925,text,True,2026-02-15T08:59:32.659205
18/2/2026,Wednesday,CAN,arrival,19:25,CA1365,Air China,Duration: 3h 25m,16:00 - 19:25,"1175 miles, 1891 km",Airbus A350-900,312,UA 7510 /ZH 1365,,Meal (none specific),260218_CA1365_16001925,text,True,2026-02-15T08:59:32.975706
18/2/2026,Wednesday,CAN,arrival,19:25,MU7637,China Eastern,Duration: 2h 0m,17:25 - 19:25,"667 miles, 1073 km",Boeing 737-500 (winglets) Passenger,168,,,Meal (none specific),260218_MU7637_17251925,text,True,2026-02-15T08:59:33.232627
18/2/2026,Wednesday,CAN,arrival,19:25,SC4675,Shandong Airlines,Duration: 3h 25m,16:00 - 19:25,"990 miles, 1593 km",Boeing 737-800 Passenger,167,CA 4751 /G5 6501 /TV 3159 /ZH 2649,,Meal (none specific),260218_SC4675_16001925,text,True,2026-02-15T08:59:33.473142
18/2/2026,Wednesday,CAN,arrival,19:25,ZH9828,Shenzhen Airlines,Duration: 2h 35m,16:50 - 19:25,"713 miles, 1147 km",Boeing 737-800 Passenger,164,CA 3878 /HO 5243 /SC 9568,,Meal (none specific),260218_ZH9828_16501925,text,True,2026-02-15T08:59:33.702713
18/2/2026,Wednesday,CAN,arrival,19:30,CZ3062,China Southern,Duration: 4h 15m,16:15 - 19:30,"1252 miles, 2014 km",Airbus A321neo,198,3U 7024,,Meal (none specific),260218_CZ3062_16151930,text,True,2026-02-15T08:59:33.951555
18/2/2026,Wednesday,CAN,arrival,19:30,CZ3526,China Southern,Duration: 2h 40m,16:50 - 19:30,"734 miles, 1181 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3526_16501930,text,True,2026-02-15T08:59:38.823606
18/2/2026,Wednesday,CAN,arrival,19:30,CZ6885,China Southern,Duration: 5h 5m,14:25 - 19:30,"2048 miles, 3295 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6885_14251930,text,True,2026-02-15T08:59:39.097434
18/2/2026,Wednesday,CAN,arrival,19:30,CZ8721,China Southern,Duration: 2h 0m,17:30 - 19:30,"516 miles, 830 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ8721_17301930,text,True,2026-02-15T08:59:39.425202
18/2/2026,Wednesday,CAN,arrival,19:35,AQ1102,9 Air,Duration: 2h 5m,17:30 - 19:35,"603 miles, 970 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1102_17301935,text,True,2026-02-15T08:59:39.697409
18/2/2026,Wednesday,CAN,arrival,19:35,CZ3038,China Southern,Duration: 5h 20m,13:15 - 19:35,"2099 miles, 3377 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3038_13151935,text,True,2026-02-15T08:59:39.950698
18/2/2026,Wednesday,CAN,arrival,19:35,CZ5764,China Southern,Duration: 2h 40m,16:55 - 19:35,"792 miles, 1274 km",Boeing 787-9,288,,,Meal (none specific),260218_CZ5764_16551935,text,True,2026-02-15T08:59:40.347865
18/2/2026,Wednesday,CAN,arrival,19:35,MU6261,China Eastern,Duration: 2h 30m,17:05 - 19:35,"815 miles, 1311 km",Airbus A321,177,,,Meal (none specific),260218_MU6261_17051935,text,True,2026-02-15T08:59:40.597699
18/2/2026,Wednesday,CAN,arrival,19:40,CA4341,Air China,Duration: 2h 0m,17:40 - 19:40,"603 miles, 970 km",Boeing 737-800 Passenger,167,SC 5221 /ZH 4437,,Meal (none specific),260218_CA4341_17401940,text,True,2026-02-15T08:59:40.846845
18/2/2026,Wednesday,CAN,arrival,19:40,CZ3082,China Southern,Duration: 2h 55m,15:45 - 19:40,"1066 miles, 1715 km",Boeing 737-800 Passenger,172,3U 7062,,Meal (none specific),260218_CZ3082_15451940,text,True,2026-02-15T08:59:41.088730
18/2/2026,Wednesday,CAN,arrival,19:40,CZ6419,China Southern,Duration: 1h 40m,18:00 - 19:40,"464 miles, 747 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6419_18001940,text,True,2026-02-15T08:59:41.344998
18/2/2026,Wednesday,CAN,arrival,19:40,CZ6092,China Southern,Duration: 2h 15m,16:25 - 19:40,"791 miles, 1273 km",Airbus A320,158,3U 7084,,Meal (none specific),260218_CZ6092_16251940,text,True,2026-02-15T08:59:41.623568
18/2/2026,Wednesday,CAN,arrival,19:45,CZ8108,China Southern,Duration: 4h 45m,16:00 - 19:45,"1534 miles, 2468 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ8108_16001945,text,True,2026-02-15T08:59:41.920551
18/2/2026,Wednesday,CAN,arrival,19:45,CZ3180,China Southern,Duration: 3h 15m,16:30 - 19:45,"1134 miles, 1825 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3180_16301945,text,True,2026-02-15T08:59:42.187111
18/2/2026,Wednesday,CAN,arrival,19:45,HU7009,Hainan Airlines,Duration: 1h 15m,18:30 - 19:45,"302 miles, 486 km",Airbus A330-300,297,,,Meal (none specific),260218_HU7009_18301945,text,True,2026-02-15T08:59:42.438739
18/2/2026,Wednesday,CAN,arrival,19:45,ZH9482,Shenzhen Airlines,Duration: 2h 45m,17:00 - 19:45,"866 miles, 1393 km",Airbus A320,162,,,Meal (none specific),260218_ZH9482_17001945,text,True,2026-02-15T08:59:42.673139
18/2/2026,Wednesday,CAN,arrival,19:50,3U8205,Sichuan Airlines,Duration: 2h 10m,17:40 - 19:50,"667 miles, 1073 km",Airbus A320,165,G5 6285 /MF 5451 /QW 9945,,Meal (none specific),260218_3U8205_17401950,text,True,2026-02-15T08:59:42.920765
18/2/2026,Wednesday,CAN,arrival,19:50,CZ6528,China Southern,Duration: 3h 0m,16:50 - 19:50,"998 miles, 1606 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6528_16501950,text,True,2026-02-15T08:59:43.175753
18/2/2026,Wednesday,CAN,arrival,19:50,MU6309,China Eastern,Duration: 3h 5m,16:45 - 19:50,"1134 miles, 1825 km",Airbus A320neo,158,KN 6737 /MF 7511 /SV 6842 /EY 5714,,Meal (none specific),260218_MU6309_16451950,text,True,2026-02-15T08:59:47.939734
18/2/2026,Wednesday,CAN,arrival,19:50,ZH9472,Shenzhen Airlines,Duration: 2h 40m,17:10 - 19:50,"1080 miles, 1738 km",Boeing 737-800 Passenger,164,,,Meal (none specific),260218_ZH9472_17101950,text,True,2026-02-15T08:59:48.351248
18/2/2026,Wednesday,CAN,arrival,19:55,CZ5591,China Southern,Duration: 1h 45m,18:10 - 19:55,"333 miles, 536 km",Airbus A320,158,,,Meal (none specific),260218_CZ5591_18101955,text,True,2026-02-15T08:59:48.666015
18/2/2026,Wednesday,CAN,arrival,19:55,CZ3472,China Southern,Duration: 2h 25m,17:30 - 19:55,"763 miles, 1228 km",Boeing 737MAX 8 Passenger,175,EK 7445,,Meal (none specific),260218_CZ3472_17301955,text,True,2026-02-15T08:59:48.915126
18/2/2026,Wednesday,CAN,arrival,19:55,CZ6060,China Southern,Duration: 2h 45m,16:10 - 19:55,"1003 miles, 1614 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ6060_16101955,text,True,2026-02-15T08:59:49.181415
18/2/2026,Wednesday,CAN,arrival,19:55,HU7811,Hainan Airlines,Duration: 3h 25m,16:30 - 19:55,"1175 miles, 1891 km",Boeing 787,271,,,Meal (none specific),260218_HU7811_16301955,text,True,2026-02-15T08:59:49.442497
18/2/2026,Wednesday,CAN,arrival,19:55,MU6896,China Eastern,Duration: 3h 40m,16:15 - 19:55,"1111 miles, 1788 km",Boeing 737-500 (winglets) Passenger,168,MF 2268,,Meal (none specific),260218_MU6896_16151955,text,True,2026-02-15T08:59:49.696270
18/2/2026,Wednesday,CAN,arrival,19:55,ZH8992,Shenzhen Airlines,Duration: 1h 15m,18:40 - 19:55,"302 miles, 486 km",Airbus A320,162,CA 3500 /SC 9226,,Meal (none specific),260218_ZH8992_18401955,text,True,2026-02-15T08:59:49.943731
18/2/2026,Wednesday,CAN,arrival,20:00,CA1865,Air China,Duration: 3h 0m,17:00 - 20:00,"751 miles, 1208 km",Airbus A350-900,312,LH 7146 /SC 5447 /ZH 1865,,Meal (none specific),260218_CA1865_17002000,text,True,2026-02-15T08:59:50.203968
18/2/2026,Wednesday,CAN,arrival,20:00,MF8311,XiamenAir,Duration: 2h 30m,17:30 - 20:00,"648 miles, 1043 km",Airbus A321neo,208,MU 4712 /GJ 3861 /HO 7094 /G5 9343 /3U 2427 /NS 8311 /CZ 4226,,Meal (none specific),260218_MF8311_17302000,text,True,2026-02-15T08:59:50.442213
18/2/2026,Wednesday,CAN,arrival,20:00,MF8339,XiamenAir,Duration: 3h 35m,16:25 - 20:00,"1134 miles, 1825 km",Airbus A321neo,208,MU 4684 /GJ 3879 /HO 7118 /G5 9329 /3U 2453 /NS 8339 /CZ 4252 /KL 3767,,Meal (none specific),260218_MF8339_16252000,text,True,2026-02-15T08:59:50.721489
18/2/2026,Wednesday,CAN,arrival,20:05,CZ374,China Southern,Duration: 2h 55m,16:10 - 20:05,"978 miles, 1574 km",Airbus A321neo,198,3U 7050 /VN 3502,,Meal (none specific),260218_CZ374_16102005,text,True,2026-02-15T08:59:50.979275
18/2/2026,Wednesday,CAN,arrival,20:05,CZ3602,China Southern,Duration: 4h 35m,15:30 - 20:05,"1398 miles, 2249 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3602_15302005,text,True,2026-02-15T08:59:51.200054
18/2/2026,Wednesday,CAN,arrival,20:05,SC1175,Shandong Airlines,Duration: 2h 55m,17:10 - 20:05,"964 miles, 1551 km",Boeing 737-800 Passenger,167,ZH 2515 /G5 6457 /CA 4611 /TV 3015,,Meal (none specific),260218_SC1175_17102005,text,True,2026-02-15T08:59:51.478461
18/2/2026,Wednesday,CAN,arrival,20:10,CZ6457,China Southern,Duration: 4h 10m,16:00 - 20:10,"1186 miles, 1908 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ6457_16002010,text,True,2026-02-15T08:59:51.738708
18/2/2026,Wednesday,CAN,arrival,20:10,CZ3360,China Southern,Duration: 4h 40m,15:30 - 20:10,"1538 miles, 2475 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3360_15302010,text,True,2026-02-15T08:59:52.023876
18/2/2026,Wednesday,CAN,arrival,20:10,HO1851,Juneyao Airlines,Duration: 2h 35m,17:35 - 20:10,"734 miles, 1181 km",Airbus A320,159,3U 4569 /CA 3277 /MF 7612 /MU 3805 /CZ 215 /ZH 5206,,Meal (none specific),260218_HO1851_17352010,text,True,2026-02-15T08:59:52.314308
18/2/2026,Wednesday,CAN,arrival,20:15,8L9975,Lucky Air,Duration: 2h 5m,18:10 - 20:15,"667 miles, 1073 km",Airbus A330-200,279,,,Meal (none specific),260218_8L9975_18102015,text,True,2026-02-15T08:59:52.562027
18/2/2026,Wednesday,CAN,arrival,20:15,HU7252,Hainan Airlines,Duration: 2h 15m,18:00 - 20:15,"728 miles, 1171 km",Airbus A320neo,169,,,Meal (none specific),260218_HU7252_18002015,text,True,2026-02-15T08:59:52.847647
